Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db,synergistic
METFORMIN_GELDANAMYCIN_KPL1,METFORMIN,GELDANAMYCIN,21,-12.12358589,9,2,0
METFORMIN_GELDANAMYCIN_LOVO,METFORMIN,GELDANAMYCIN,13,-14.01295594,9,2,0
METFORMIN_GELDANAMYCIN_MDAMB436,METFORMIN,GELDANAMYCIN,16,1.718893861,9,2,1
METFORMIN_GELDANAMYCIN_NCIH1650,METFORMIN,GELDANAMYCIN,15,-8.876418764,9,2,0
METFORMIN_GELDANAMYCIN_NCIH2122,METFORMIN,GELDANAMYCIN,24,-11.34394095,9,2,0
METFORMIN_GELDANAMYCIN_NCIH23,METFORMIN,GELDANAMYCIN,12,-14.94304843,9,2,0
METFORMIN_GELDANAMYCIN_NCIH460,METFORMIN,GELDANAMYCIN,17,-5.124719072,9,2,0
METFORMIN_GELDANAMYCIN_NCIH520,METFORMIN,GELDANAMYCIN,4,-4.356456828,9,2,0
METFORMIN_GELDANAMYCIN_OV90,METFORMIN,GELDANAMYCIN,8,-16.80050416,9,2,0
METFORMIN_GELDANAMYCIN_RKO,METFORMIN,GELDANAMYCIN,2,-10.92224151,9,2,0
METFORMIN_GELDANAMYCIN_RPMI7951,METFORMIN,GELDANAMYCIN,1,-18.33544803,9,2,0
METFORMIN_GELDANAMYCIN_SKMEL30,METFORMIN,GELDANAMYCIN,25,-4.324910107,9,2,0
METFORMIN_GELDANAMYCIN_SKMES1,METFORMIN,GELDANAMYCIN,22,8.01383094,9,2,1
METFORMIN_GELDANAMYCIN_SKOV3,METFORMIN,GELDANAMYCIN,26,-15.06588144,9,2,0
METFORMIN_GELDANAMYCIN_SW620,METFORMIN,GELDANAMYCIN,10,-12.73848547,9,2,0
METFORMIN_GELDANAMYCIN_SW837,METFORMIN,GELDANAMYCIN,18,-13.00865844,9,2,0
METFORMIN_GELDANAMYCIN_T47D,METFORMIN,GELDANAMYCIN,11,-8.033921487,9,2,0
METFORMIN_GELDANAMYCIN_UACC62,METFORMIN,GELDANAMYCIN,19,-12.09323954,9,2,0
METFORMIN_GELDANAMYCIN_VCAP,METFORMIN,GELDANAMYCIN,7,-15.40444384,9,2,0
METFORMIN_GELDANAMYCIN_ZR751,METFORMIN,GELDANAMYCIN,6,-19.42750635,9,2,0
METFORMIN_LAPATINIB_A2058,METFORMIN,LAPATINIB,9,10.74328688,9,1,1
METFORMIN_LAPATINIB_A2780,METFORMIN,LAPATINIB,27,-2.174460877,9,1,0
METFORMIN_LAPATINIB_A375,METFORMIN,LAPATINIB,20,-5.629217862,9,1,0
METFORMIN_LAPATINIB_CAOV3,METFORMIN,LAPATINIB,14,7.24107989,9,1,1
METFORMIN_LAPATINIB_DLD1,METFORMIN,LAPATINIB,23,1.851012792,9,1,1
METFORMIN_LAPATINIB_ES2,METFORMIN,LAPATINIB,3,-8.444400298,9,1,0
METFORMIN_LAPATINIB_HCT116,METFORMIN,LAPATINIB,28,5.306410337,9,1,1
METFORMIN_LAPATINIB_HT144,METFORMIN,LAPATINIB,5,-2.1272973,9,1,0
METFORMIN_LAPATINIB_HT29,METFORMIN,LAPATINIB,0,0.487330136,9,1,1
METFORMIN_LAPATINIB_KPL1,METFORMIN,LAPATINIB,21,0.623824622,9,1,1
METFORMIN_LAPATINIB_LOVO,METFORMIN,LAPATINIB,13,11.41634361,9,1,1
METFORMIN_LAPATINIB_MDAMB436,METFORMIN,LAPATINIB,16,13.5379081,9,1,1
METFORMIN_LAPATINIB_NCIH1650,METFORMIN,LAPATINIB,15,-9.445499442,9,1,0
METFORMIN_LAPATINIB_NCIH2122,METFORMIN,LAPATINIB,24,2.381091758,9,1,1
METFORMIN_LAPATINIB_NCIH23,METFORMIN,LAPATINIB,12,-8.834417466,9,1,0
METFORMIN_LAPATINIB_NCIH460,METFORMIN,LAPATINIB,17,-7.018429352,9,1,0
METFORMIN_LAPATINIB_NCIH520,METFORMIN,LAPATINIB,4,-7.110797906,9,1,0
METFORMIN_LAPATINIB_OV90,METFORMIN,LAPATINIB,8,-13.89722716,9,1,0
METFORMIN_LAPATINIB_RKO,METFORMIN,LAPATINIB,2,-3.25865034,9,1,0
METFORMIN_LAPATINIB_RPMI7951,METFORMIN,LAPATINIB,1,4.747903743,9,1,1
METFORMIN_LAPATINIB_SKMEL30,METFORMIN,LAPATINIB,25,-4.166109685,9,1,0
METFORMIN_LAPATINIB_SKMES1,METFORMIN,LAPATINIB,22,0.077973965,9,1,1
METFORMIN_LAPATINIB_SKOV3,METFORMIN,LAPATINIB,26,0.088452863,9,1,1
METFORMIN_LAPATINIB_SW620,METFORMIN,LAPATINIB,10,-6.512916584,9,1,0
METFORMIN_LAPATINIB_SW837,METFORMIN,LAPATINIB,18,15.44890423,9,1,1
METFORMIN_LAPATINIB_T47D,METFORMIN,LAPATINIB,11,19.05652615,9,1,1
METFORMIN_LAPATINIB_UACC62,METFORMIN,LAPATINIB,19,6.513343449,9,1,1
METFORMIN_LAPATINIB_VCAP,METFORMIN,LAPATINIB,7,-4.993489262,9,1,0
METFORMIN_LAPATINIB_ZR751,METFORMIN,LAPATINIB,6,20.68556508,9,1,1
METFORMIN_SORAFENIB_A2058,METFORMIN,SORAFENIB,9,16.77560245,9,13,1
METFORMIN_SORAFENIB_A2780,METFORMIN,SORAFENIB,27,5.400143838,9,13,1
METFORMIN_SORAFENIB_A375,METFORMIN,SORAFENIB,20,13.368034,9,13,1
METFORMIN_SORAFENIB_CAOV3,METFORMIN,SORAFENIB,14,-2.978858743,9,13,0
METFORMIN_SORAFENIB_DLD1,METFORMIN,SORAFENIB,23,11.39668225,9,13,1
METFORMIN_SORAFENIB_ES2,METFORMIN,SORAFENIB,3,4.653439493,9,13,1
METFORMIN_SORAFENIB_HCT116,METFORMIN,SORAFENIB,28,9.915258776,9,13,1
METFORMIN_SORAFENIB_HT144,METFORMIN,SORAFENIB,5,8.470108495,9,13,1
METFORMIN_SORAFENIB_HT29,METFORMIN,SORAFENIB,0,1.843387247,9,13,1
METFORMIN_SORAFENIB_KPL1,METFORMIN,SORAFENIB,21,-1.787536289,9,13,0
METFORMIN_SORAFENIB_LOVO,METFORMIN,SORAFENIB,13,-3.263749395,9,13,0
METFORMIN_SORAFENIB_MDAMB436,METFORMIN,SORAFENIB,16,4.111716874,9,13,1
METFORMIN_SORAFENIB_NCIH1650,METFORMIN,SORAFENIB,15,4.55956473,9,13,1
METFORMIN_SORAFENIB_NCIH2122,METFORMIN,SORAFENIB,24,7.185975528,9,13,1
METFORMIN_SORAFENIB_NCIH23,METFORMIN,SORAFENIB,12,7.386728861,9,13,1
METFORMIN_SORAFENIB_NCIH460,METFORMIN,SORAFENIB,17,10.07034244,9,13,1
METFORMIN_SORAFENIB_NCIH520,METFORMIN,SORAFENIB,4,10.98804744,9,13,1
METFORMIN_SORAFENIB_OV90,METFORMIN,SORAFENIB,8,8.27952233,9,13,1
METFORMIN_SORAFENIB_RKO,METFORMIN,SORAFENIB,2,15.32760017,9,13,1
METFORMIN_SORAFENIB_RPMI7951,METFORMIN,SORAFENIB,1,3.981416599,9,13,1
METFORMIN_SORAFENIB_SKMEL30,METFORMIN,SORAFENIB,25,8.288801309,9,13,1
METFORMIN_SORAFENIB_SKMES1,METFORMIN,SORAFENIB,22,15.8297482,9,13,1
METFORMIN_SORAFENIB_SKOV3,METFORMIN,SORAFENIB,26,14.50827038,9,13,1
METFORMIN_SORAFENIB_SW620,METFORMIN,SORAFENIB,10,10.22598691,9,13,1
METFORMIN_SORAFENIB_SW837,METFORMIN,SORAFENIB,18,3.565509657,9,13,1
METFORMIN_SORAFENIB_T47D,METFORMIN,SORAFENIB,11,9.988871139,9,13,1
METFORMIN_SORAFENIB_UACC62,METFORMIN,SORAFENIB,19,8.633892086,9,13,1
METFORMIN_SORAFENIB_VCAP,METFORMIN,SORAFENIB,7,7.44702246,9,13,1
METFORMIN_SORAFENIB_ZR751,METFORMIN,SORAFENIB,6,-18.50403421,9,13,0
METFORMIN_SUNITINIB_A2058,METFORMIN,SUNITINIB,9,7.388158405,9,19,1
METFORMIN_SUNITINIB_A2780,METFORMIN,SUNITINIB,27,8.880945513,9,19,1
METFORMIN_SUNITINIB_A375,METFORMIN,SUNITINIB,20,7.978172272,9,19,1
METFORMIN_SUNITINIB_CAOV3,METFORMIN,SUNITINIB,14,1.676009134,9,19,1
METFORMIN_SUNITINIB_DLD1,METFORMIN,SUNITINIB,23,5.519990981,9,19,1
METFORMIN_SUNITINIB_ES2,METFORMIN,SUNITINIB,3,2.76662197,9,19,1
METFORMIN_SUNITINIB_HCT116,METFORMIN,SUNITINIB,28,9.364537711,9,19,1
METFORMIN_SUNITINIB_HT144,METFORMIN,SUNITINIB,5,-0.323460626,9,19,0
METFORMIN_SUNITINIB_HT29,METFORMIN,SUNITINIB,0,5.933377893,9,19,1
METFORMIN_SUNITINIB_KPL1,METFORMIN,SUNITINIB,21,8.879606005,9,19,1
METFORMIN_SUNITINIB_LOVO,METFORMIN,SUNITINIB,13,1.199822329,9,19,1
METFORMIN_SUNITINIB_MDAMB436,METFORMIN,SUNITINIB,16,4.417638022,9,19,1
METFORMIN_SUNITINIB_NCIH1650,METFORMIN,SUNITINIB,15,5.722080744,9,19,1
METFORMIN_SUNITINIB_NCIH2122,METFORMIN,SUNITINIB,24,3.972264382,9,19,1
METFORMIN_SUNITINIB_NCIH23,METFORMIN,SUNITINIB,12,2.791097149,9,19,1
METFORMIN_SUNITINIB_NCIH460,METFORMIN,SUNITINIB,17,-0.078163244,9,19,0
METFORMIN_SUNITINIB_NCIH520,METFORMIN,SUNITINIB,4,11.18971251,9,19,1
METFORMIN_SUNITINIB_OV90,METFORMIN,SUNITINIB,8,6.505214719,9,19,1
METFORMIN_SUNITINIB_RKO,METFORMIN,SUNITINIB,2,8.650490033,9,19,1
METFORMIN_SUNITINIB_RPMI7951,METFORMIN,SUNITINIB,1,-3.598395656,9,19,0
METFORMIN_SUNITINIB_SKMEL30,METFORMIN,SUNITINIB,25,3.588776079,9,19,1
METFORMIN_SUNITINIB_SKMES1,METFORMIN,SUNITINIB,22,6.073862943,9,19,1
METFORMIN_SUNITINIB_SKOV3,METFORMIN,SUNITINIB,26,6.810232217,9,19,1
METFORMIN_SUNITINIB_SW620,METFORMIN,SUNITINIB,10,2.934422192,9,19,1
METFORMIN_SUNITINIB_SW837,METFORMIN,SUNITINIB,18,-7.606401486,9,19,0
METFORMIN_SUNITINIB_T47D,METFORMIN,SUNITINIB,11,18.87622403,9,19,1
METFORMIN_SUNITINIB_UACC62,METFORMIN,SUNITINIB,19,8.018641754,9,19,1
METFORMIN_SUNITINIB_VCAP,METFORMIN,SUNITINIB,7,14.69403263,9,19,1
METFORMIN_SUNITINIB_ZR751,METFORMIN,SUNITINIB,6,-9.124291476,9,19,0
METFORMIN_ZOLINZA_A2058,METFORMIN,ZOLINZA,9,6.478402999,9,20,1
METFORMIN_ZOLINZA_A2780,METFORMIN,ZOLINZA,27,7.43764152,9,20,1
METFORMIN_ZOLINZA_A375,METFORMIN,ZOLINZA,20,3.35260004,9,20,1
METFORMIN_ZOLINZA_CAOV3,METFORMIN,ZOLINZA,14,3.911608409,9,20,1
METFORMIN_ZOLINZA_DLD1,METFORMIN,ZOLINZA,23,7.151684775,9,20,1
METFORMIN_ZOLINZA_ES2,METFORMIN,ZOLINZA,3,-4.667402747,9,20,0
METFORMIN_ZOLINZA_HCT116,METFORMIN,ZOLINZA,28,0.077992096,9,20,1
METFORMIN_ZOLINZA_HT144,METFORMIN,ZOLINZA,5,-2.70673511,9,20,0
METFORMIN_ZOLINZA_HT29,METFORMIN,ZOLINZA,0,11.19666082,9,20,1
METFORMIN_ZOLINZA_KPL1,METFORMIN,ZOLINZA,21,2.983745371,9,20,1
METFORMIN_ZOLINZA_LOVO,METFORMIN,ZOLINZA,13,1.45626137,9,20,1
METFORMIN_ZOLINZA_MDAMB436,METFORMIN,ZOLINZA,16,5.055631233,9,20,1
METFORMIN_ZOLINZA_NCIH1650,METFORMIN,ZOLINZA,15,7.312360596,9,20,1
METFORMIN_ZOLINZA_NCIH2122,METFORMIN,ZOLINZA,24,5.546067575,9,20,1
METFORMIN_ZOLINZA_NCIH23,METFORMIN,ZOLINZA,12,-5.788244081,9,20,0
METFORMIN_ZOLINZA_NCIH460,METFORMIN,ZOLINZA,17,-4.584454212,9,20,0
METFORMIN_ZOLINZA_NCIH520,METFORMIN,ZOLINZA,4,2.992297992,9,20,1
METFORMIN_ZOLINZA_OV90,METFORMIN,ZOLINZA,8,3.060698,9,20,1
METFORMIN_ZOLINZA_RKO,METFORMIN,ZOLINZA,2,8.397471564,9,20,1
METFORMIN_ZOLINZA_RPMI7951,METFORMIN,ZOLINZA,1,5.136172152,9,20,1
METFORMIN_ZOLINZA_SKMEL30,METFORMIN,ZOLINZA,25,2.422808858,9,20,1
METFORMIN_ZOLINZA_SKMES1,METFORMIN,ZOLINZA,22,7.087994549,9,20,1
METFORMIN_ZOLINZA_SKOV3,METFORMIN,ZOLINZA,26,15.11047437,9,20,1
METFORMIN_ZOLINZA_SW620,METFORMIN,ZOLINZA,10,8.215289545,9,20,1
METFORMIN_ZOLINZA_SW837,METFORMIN,ZOLINZA,18,6.904532043,9,20,1
METFORMIN_ZOLINZA_T47D,METFORMIN,ZOLINZA,11,55.63110511,9,20,1
METFORMIN_ZOLINZA_UACC62,METFORMIN,ZOLINZA,19,-1.488001614,9,20,0
METFORMIN_ZOLINZA_VCAP,METFORMIN,ZOLINZA,7,22.24739726,9,20,1
METFORMIN_ZOLINZA_ZR751,METFORMIN,ZOLINZA,6,-17.72204566,9,20,0
METHOTREXATE_ABT-888_A2058,METHOTREXATE,ABT-888,9,-20.92611544,12,18,0
METHOTREXATE_ABT-888_A2780,METHOTREXATE,ABT-888,27,-4.219367541,12,18,0
METHOTREXATE_ABT-888_A375,METHOTREXATE,ABT-888,20,-7.551223353,12,18,0
METHOTREXATE_ABT-888_CAOV3,METHOTREXATE,ABT-888,14,-2.404475577,12,18,0
METHOTREXATE_ABT-888_DLD1,METHOTREXATE,ABT-888,23,4.750502252,12,18,1
METHOTREXATE_ABT-888_ES2,METHOTREXATE,ABT-888,3,4.635311674,12,18,1
METHOTREXATE_ABT-888_HCT116,METHOTREXATE,ABT-888,28,-21.65183373,12,18,0
METHOTREXATE_ABT-888_HT144,METHOTREXATE,ABT-888,5,-0.032445275,12,18,0
METHOTREXATE_ABT-888_HT29,METHOTREXATE,ABT-888,0,1.448785423,12,18,1
METHOTREXATE_ABT-888_KPL1,METHOTREXATE,ABT-888,21,-1.71327251,12,18,0
METHOTREXATE_ABT-888_LOVO,METHOTREXATE,ABT-888,13,-15.09554516,12,18,0
METHOTREXATE_ABT-888_MDAMB436,METHOTREXATE,ABT-888,16,1.354225445,12,18,1
METHOTREXATE_ABT-888_NCIH1650,METHOTREXATE,ABT-888,15,-8.966644609,12,18,0
METHOTREXATE_ABT-888_NCIH2122,METHOTREXATE,ABT-888,24,7.799980559,12,18,1
METHOTREXATE_ABT-888_NCIH23,METHOTREXATE,ABT-888,12,-7.564126857,12,18,0
METHOTREXATE_ABT-888_NCIH460,METHOTREXATE,ABT-888,17,-12.68037651,12,18,0
METHOTREXATE_ABT-888_NCIH520,METHOTREXATE,ABT-888,4,-5.030737169,12,18,0
METHOTREXATE_ABT-888_OV90,METHOTREXATE,ABT-888,8,-5.954565928,12,18,0
METHOTREXATE_ABT-888_RKO,METHOTREXATE,ABT-888,2,-19.58169784,12,18,0
METHOTREXATE_ABT-888_RPMI7951,METHOTREXATE,ABT-888,1,13.4134956,12,18,1
METHOTREXATE_ABT-888_SKMEL30,METHOTREXATE,ABT-888,25,16.10103716,12,18,1
METHOTREXATE_ABT-888_SKMES1,METHOTREXATE,ABT-888,22,0.302172248,12,18,1
METHOTREXATE_ABT-888_SKOV3,METHOTREXATE,ABT-888,26,-0.401220452,12,18,0
METHOTREXATE_ABT-888_SW620,METHOTREXATE,ABT-888,10,-7.447236875,12,18,0
METHOTREXATE_ABT-888_SW837,METHOTREXATE,ABT-888,18,8.080889694,12,18,1
METHOTREXATE_ABT-888_T47D,METHOTREXATE,ABT-888,11,-31.86794075,12,18,0
METHOTREXATE_ABT-888_UACC62,METHOTREXATE,ABT-888,19,2.354665449,12,18,1
METHOTREXATE_ABT-888_VCAP,METHOTREXATE,ABT-888,7,4.615002795,12,18,1
METHOTREXATE_ABT-888_ZR751,METHOTREXATE,ABT-888,6,-12.04264842,12,18,0
METHOTREXATE_BORTEZOMIB_A2058,METHOTREXATE,BORTEZOMIB,9,-28.03309248,12,16,0
METHOTREXATE_BORTEZOMIB_A2780,METHOTREXATE,BORTEZOMIB,27,-16.77236772,12,16,0
METHOTREXATE_BORTEZOMIB_A375,METHOTREXATE,BORTEZOMIB,20,-16.89549853,12,16,0
METHOTREXATE_BORTEZOMIB_CAOV3,METHOTREXATE,BORTEZOMIB,14,-20.95464613,12,16,0
METHOTREXATE_BORTEZOMIB_DLD1,METHOTREXATE,BORTEZOMIB,23,-7.44436408,12,16,0
METHOTREXATE_BORTEZOMIB_ES2,METHOTREXATE,BORTEZOMIB,3,-29.02433517,12,16,0
METHOTREXATE_BORTEZOMIB_HCT116,METHOTREXATE,BORTEZOMIB,28,-22.5307353,12,16,0
METHOTREXATE_BORTEZOMIB_HT144,METHOTREXATE,BORTEZOMIB,5,-5.982494958,12,16,0
METHOTREXATE_BORTEZOMIB_HT29,METHOTREXATE,BORTEZOMIB,0,-16.27108996,12,16,0
METHOTREXATE_BORTEZOMIB_KPL1,METHOTREXATE,BORTEZOMIB,21,-16.57915115,12,16,0
METHOTREXATE_BORTEZOMIB_LOVO,METHOTREXATE,BORTEZOMIB,13,-0.275437649,12,16,0
METHOTREXATE_BORTEZOMIB_MDAMB436,METHOTREXATE,BORTEZOMIB,16,-5.513679445,12,16,0
METHOTREXATE_BORTEZOMIB_NCIH1650,METHOTREXATE,BORTEZOMIB,15,-28.29071378,12,16,0
METHOTREXATE_BORTEZOMIB_NCIH2122,METHOTREXATE,BORTEZOMIB,24,-21.51142905,12,16,0
METHOTREXATE_BORTEZOMIB_NCIH23,METHOTREXATE,BORTEZOMIB,12,-26.14593871,12,16,0
METHOTREXATE_BORTEZOMIB_NCIH460,METHOTREXATE,BORTEZOMIB,17,-27.71638468,12,16,0
METHOTREXATE_BORTEZOMIB_NCIH520,METHOTREXATE,BORTEZOMIB,4,-34.76633177,12,16,0
METHOTREXATE_BORTEZOMIB_OV90,METHOTREXATE,BORTEZOMIB,8,-3.102671676,12,16,0
METHOTREXATE_BORTEZOMIB_RKO,METHOTREXATE,BORTEZOMIB,2,-29.13647934,12,16,0
METHOTREXATE_BORTEZOMIB_RPMI7951,METHOTREXATE,BORTEZOMIB,1,-13.87181589,12,16,0
METHOTREXATE_BORTEZOMIB_SKMEL30,METHOTREXATE,BORTEZOMIB,25,-13.33685328,12,16,0
METHOTREXATE_BORTEZOMIB_SKMES1,METHOTREXATE,BORTEZOMIB,22,-13.25514519,12,16,0
METHOTREXATE_BORTEZOMIB_SKOV3,METHOTREXATE,BORTEZOMIB,26,-2.255752794,12,16,0
METHOTREXATE_BORTEZOMIB_SW620,METHOTREXATE,BORTEZOMIB,10,-11.8587952,12,16,0
METHOTREXATE_BORTEZOMIB_SW837,METHOTREXATE,BORTEZOMIB,18,-1.299961385,12,16,0
METHOTREXATE_BORTEZOMIB_T47D,METHOTREXATE,BORTEZOMIB,11,-34.99574126,12,16,0
METHOTREXATE_BORTEZOMIB_UACC62,METHOTREXATE,BORTEZOMIB,19,-18.47629284,12,16,0
METHOTREXATE_BORTEZOMIB_VCAP,METHOTREXATE,BORTEZOMIB,7,-17.65193314,12,16,0
METHOTREXATE_BORTEZOMIB_ZR751,METHOTREXATE,BORTEZOMIB,6,-39.87206359,12,16,0
METHOTREXATE_DASATINIB_A2058,METHOTREXATE,DASATINIB,9,-9.892372863,12,4,0
METHOTREXATE_DASATINIB_A2780,METHOTREXATE,DASATINIB,27,5.854287038,12,4,1
METHOTREXATE_DASATINIB_A375,METHOTREXATE,DASATINIB,20,-11.07887222,12,4,0
METHOTREXATE_DASATINIB_CAOV3,METHOTREXATE,DASATINIB,14,-9.673984038,12,4,0
METHOTREXATE_DASATINIB_DLD1,METHOTREXATE,DASATINIB,23,-7.324625333,12,4,0
METHOTREXATE_DASATINIB_ES2,METHOTREXATE,DASATINIB,3,14.4090108,12,4,1
METHOTREXATE_DASATINIB_HCT116,METHOTREXATE,DASATINIB,28,-35.35244429,12,4,0
METHOTREXATE_DASATINIB_HT144,METHOTREXATE,DASATINIB,5,-34.24175021,12,4,0
METHOTREXATE_DASATINIB_HT29,METHOTREXATE,DASATINIB,0,-14.45011672,12,4,0
METHOTREXATE_DASATINIB_KPL1,METHOTREXATE,DASATINIB,21,-4.338523753,12,4,0
METHOTREXATE_DASATINIB_LOVO,METHOTREXATE,DASATINIB,13,10.30840849,12,4,1
METHOTREXATE_DASATINIB_MDAMB436,METHOTREXATE,DASATINIB,16,-2.64840768,12,4,0
METHOTREXATE_DASATINIB_NCIH1650,METHOTREXATE,DASATINIB,15,7.539665511,12,4,1
METHOTREXATE_DASATINIB_NCIH2122,METHOTREXATE,DASATINIB,24,13.97280804,12,4,1
METHOTREXATE_DASATINIB_NCIH23,METHOTREXATE,DASATINIB,12,-16.42572955,12,4,0
METHOTREXATE_DASATINIB_NCIH460,METHOTREXATE,DASATINIB,17,-21.19265745,12,4,0
METHOTREXATE_DASATINIB_NCIH520,METHOTREXATE,DASATINIB,4,-1.137888445,12,4,0
METHOTREXATE_DASATINIB_OV90,METHOTREXATE,DASATINIB,8,-1.60676291,12,4,0
METHOTREXATE_DASATINIB_RKO,METHOTREXATE,DASATINIB,2,-25.01685668,12,4,0
METHOTREXATE_DASATINIB_RPMI7951,METHOTREXATE,DASATINIB,1,-24.52559262,12,4,0
METHOTREXATE_DASATINIB_SKMEL30,METHOTREXATE,DASATINIB,25,-31.23841483,12,4,0
METHOTREXATE_DASATINIB_SKMES1,METHOTREXATE,DASATINIB,22,-16.56254524,12,4,0
METHOTREXATE_DASATINIB_SKOV3,METHOTREXATE,DASATINIB,26,-3.191177964,12,4,0
METHOTREXATE_DASATINIB_SW620,METHOTREXATE,DASATINIB,10,-2.862696239,12,4,0
METHOTREXATE_DASATINIB_SW837,METHOTREXATE,DASATINIB,18,1.395049995,12,4,1
METHOTREXATE_DASATINIB_T47D,METHOTREXATE,DASATINIB,11,3.41924118,12,4,1
METHOTREXATE_DASATINIB_UACC62,METHOTREXATE,DASATINIB,19,-9.38760589,12,4,0
METHOTREXATE_DASATINIB_VCAP,METHOTREXATE,DASATINIB,7,9.709194998,12,4,1
METHOTREXATE_DASATINIB_ZR751,METHOTREXATE,DASATINIB,6,-29.40917134,12,4,0
METHOTREXATE_ERLOTINIB_A2058,METHOTREXATE,ERLOTINIB,9,-7.975537017,12,14,0
METHOTREXATE_ERLOTINIB_A2780,METHOTREXATE,ERLOTINIB,27,-3.936097748,12,14,0
METHOTREXATE_ERLOTINIB_A375,METHOTREXATE,ERLOTINIB,20,22.87172523,12,14,1
METHOTREXATE_ERLOTINIB_CAOV3,METHOTREXATE,ERLOTINIB,14,-23.4980577,12,14,0
METHOTREXATE_ERLOTINIB_DLD1,METHOTREXATE,ERLOTINIB,23,-7.827784359,12,14,0
METHOTREXATE_ERLOTINIB_ES2,METHOTREXATE,ERLOTINIB,3,22.05903304,12,14,1
METHOTREXATE_ERLOTINIB_HCT116,METHOTREXATE,ERLOTINIB,28,-17.90981756,12,14,0
METHOTREXATE_ERLOTINIB_HT144,METHOTREXATE,ERLOTINIB,5,-2.545984609,12,14,0
METHOTREXATE_ERLOTINIB_HT29,METHOTREXATE,ERLOTINIB,0,-1.168374116,12,14,0
METHOTREXATE_ERLOTINIB_KPL1,METHOTREXATE,ERLOTINIB,21,1.825662423,12,14,1
METHOTREXATE_ERLOTINIB_LOVO,METHOTREXATE,ERLOTINIB,13,-1.960145554,12,14,0
METHOTREXATE_ERLOTINIB_MDAMB436,METHOTREXATE,ERLOTINIB,16,8.456631316,12,14,1
METHOTREXATE_ERLOTINIB_NCIH1650,METHOTREXATE,ERLOTINIB,15,-6.9036946,12,14,0
METHOTREXATE_ERLOTINIB_NCIH2122,METHOTREXATE,ERLOTINIB,24,-0.018158393,12,14,0
METHOTREXATE_ERLOTINIB_NCIH23,METHOTREXATE,ERLOTINIB,12,0.398054462,12,14,1
METHOTREXATE_ERLOTINIB_NCIH460,METHOTREXATE,ERLOTINIB,17,-16.12337613,12,14,0
METHOTREXATE_ERLOTINIB_NCIH520,METHOTREXATE,ERLOTINIB,4,-3.529676786,12,14,0
METHOTREXATE_ERLOTINIB_OV90,METHOTREXATE,ERLOTINIB,8,11.26981155,12,14,1
METHOTREXATE_ERLOTINIB_RKO,METHOTREXATE,ERLOTINIB,2,-7.194164284,12,14,0
METHOTREXATE_ERLOTINIB_RPMI7951,METHOTREXATE,ERLOTINIB,1,-1.02661099,12,14,0
METHOTREXATE_ERLOTINIB_SKMEL30,METHOTREXATE,ERLOTINIB,25,-0.557822297,12,14,0
METHOTREXATE_ERLOTINIB_SKMES1,METHOTREXATE,ERLOTINIB,22,-3.703172573,12,14,0
METHOTREXATE_ERLOTINIB_SKOV3,METHOTREXATE,ERLOTINIB,26,5.269008264,12,14,1
METHOTREXATE_ERLOTINIB_SW620,METHOTREXATE,ERLOTINIB,10,5.752543584,12,14,1
METHOTREXATE_ERLOTINIB_SW837,METHOTREXATE,ERLOTINIB,18,7.480763457,12,14,1
METHOTREXATE_ERLOTINIB_T47D,METHOTREXATE,ERLOTINIB,11,-16.00668607,12,14,0
METHOTREXATE_ERLOTINIB_UACC62,METHOTREXATE,ERLOTINIB,19,8.646605099,12,14,1
METHOTREXATE_ERLOTINIB_VCAP,METHOTREXATE,ERLOTINIB,7,10.67712152,12,14,1
METHOTREXATE_ERLOTINIB_ZR751,METHOTREXATE,ERLOTINIB,6,-8.751963613,12,14,0
METHOTREXATE_GELDANAMYCIN_A2058,METHOTREXATE,GELDANAMYCIN,9,-44.18515593,12,2,0
METHOTREXATE_GELDANAMYCIN_A2780,METHOTREXATE,GELDANAMYCIN,27,-21.07951982,12,2,0
METHOTREXATE_GELDANAMYCIN_A375,METHOTREXATE,GELDANAMYCIN,20,-3.501608476,12,2,0
METHOTREXATE_GELDANAMYCIN_CAOV3,METHOTREXATE,GELDANAMYCIN,14,-16.71346999,12,2,0
METHOTREXATE_GELDANAMYCIN_DLD1,METHOTREXATE,GELDANAMYCIN,23,-5.338299708,12,2,0
METHOTREXATE_GELDANAMYCIN_ES2,METHOTREXATE,GELDANAMYCIN,3,-2.760047439,12,2,0
METHOTREXATE_GELDANAMYCIN_HCT116,METHOTREXATE,GELDANAMYCIN,28,-49.42810413,12,2,0
METHOTREXATE_GELDANAMYCIN_HT144,METHOTREXATE,GELDANAMYCIN,5,-2.942101696,12,2,0
METHOTREXATE_GELDANAMYCIN_HT29,METHOTREXATE,GELDANAMYCIN,0,-9.572354788,12,2,0
METHOTREXATE_GELDANAMYCIN_KPL1,METHOTREXATE,GELDANAMYCIN,21,-29.90598895,12,2,0
METHOTREXATE_GELDANAMYCIN_LOVO,METHOTREXATE,GELDANAMYCIN,13,-5.997125214,12,2,0
METHOTREXATE_GELDANAMYCIN_MDAMB436,METHOTREXATE,GELDANAMYCIN,16,-11.29759903,12,2,0
METHOTREXATE_GELDANAMYCIN_NCIH1650,METHOTREXATE,GELDANAMYCIN,15,-14.6184651,12,2,0
METHOTREXATE_GELDANAMYCIN_NCIH2122,METHOTREXATE,GELDANAMYCIN,24,-17.64561035,12,2,0
